GeneSymbol	GSM1249177	GSM1249178	GSM1249179	GSM1249180	GSM1249181	GSM1249182	GSM1249183	GSM1249184	GSM1249185	GSM1249186	GSM1249187	GSM1249188	GSM1249189	GSM1249190	GSM1249191	GSM1249192	GSM1249193	GSM1249194	GSM1249195	GSM1249196	GSM1249197	GSM1249198	GSM1249199	GSM1249200	GSM1249201	GSM1249202	GSM1249203	GSM1249204	GSM1249205	GSM1249206	GSM1249207	GSM1249208	GSM1249209	GSM1249210	GSM1249211	GSM1249212	GSM1249213	GSM1249214	GSM1249215	GSM1249216	GSM1249217	GSM1249218	GSM1249219	GSM1249220	GSM1249221	GSM1249222	GSM1249223	GSM1249224	GSM1249225	GSM1249226	GSM1249227	GSM1249228	GSM1249229	GSM1249230	GSM1249231	GSM1249232	GSM1249233	GSM1249234	GSM1249235	GSM1249236	GSM1249237	GSM1249238	GSM1249239	GSM1249240	GSM1249241	GSM1249242	GSM1249243	GSM1249244	GSM1249245	GSM1249246	GSM1249247	GSM1249248	GSM1249249	GSM1249250	GSM1249251	GSM1249252	GSM1249253	GSM1249254	GSM1249255	GSM1249256	GSM1249257	GSM1249258	GSM1249259	GSM1249260	GSM1249261	GSM1249262	GSM1249263	GSM1249264	GSM1249265	GSM1249266	GSM1249267	GSM1249268	GSM1249269	GSM1249270	GSM1249271	GSM1249272	GSM1249273	GSM1249274	GSM1249275	GSM1249276	GSM1249277	GSM1249278	GSM1249279	GSM1249280	GSM1249281	GSM1249282	GSM1249283	GSM1249284	GSM1249285	GSM1249286	GSM1249287	GSM1249288	GSM1249289	GSM1249290	GSM1249291	GSM1249292	GSM1249293	GSM1249294	GSM1249295	GSM1249296	GSM1249297	GSM1249298	GSM1249299	GSM1249300	GSM1249301	GSM1249302	GSM1249303	GSM1249304	GSM1249305	GSM1249306	GSM1249307	GSM1249308	GSM1249309	GSM1249310	GSM1249311	GSM1249312	GSM1249313	GSM1249314	GSM1249315	GSM1249316	GSM1249317	GSM1249318	GSM1249319	GSM1249320	GSM1249321	GSM1249322	GSM1249323	GSM1249324	GSM1249325	GSM1249326	GSM1249327	GSM1249328	GSM1249329	GSM1249330	GSM1249331	GSM1249332	GSM1249333
MMP12	-14.002113	-25.858865	-25.012805	-19.463025	-20.029605	-13.6758895	-10.607353	-8.9518525	-17.711174	-25.477935	-21.93357	-29.977155	-31.922165	-25.935085	-21.3593985	-30.716225	-32.472265	-27.378295	-32.00679	-18.5580625	-24.675775	-8.728686	-16.8168738	-25.60917	-17.0066495	-22.85114	-12.436105	-27.24576	-20.2454215	-22.28008	-19.3689935	-19.07093711	-16.89292	-23.73644	-25.51579	-25.704175	-20.632325	-24.922255	-34.66045	-17.7792135	-0.525805	-22.5806945	-17.610281	-14.8623935	-22.37738	-20.077935	-17.58287	-21.909695	-19.3109065	-25.045685	-22.2375	-26.65244	-20.083745	-30.60514	-21.011235	-24.234085	-14.208367	-19.91906	-21.015935	-21.9820085	-27.459665	-30.08457	-26.904995	-14.649395	-24.07874	-27.289947	-22.47822	-16.8853305	-22.40884	-19.2295405	-25.955215	-25.181665	-20.235395	-28.22231	-31.389625	-9.7392835	-24.525455	-20.617885	-25.116315	-34.065215	-25.9944	-33.66706	-19.940535	-25.36492	-38.12233	-6.965457	-30.25248	-21.98934	-26.16231	-22.545895	-18.32178	-14.7788	-24.277865	-26.88003	-25.236335	-27.2576185	-12.3976095	-15.499415	-7.6699205	-18.98806	-30.99157	-17.6277355	-22.872715	-14.434926	-12.643523	-21.184255	-18.125795	-20.685445	-26.104235	-21.9946605	-25.430055	-23.24503	-27.553125	-23.668625	-24.141715	-31.516725	-24.271875	-21.85502	-6.552883	-26.432945	-16.6638575	-15.6733535	-24.011605	-26.1197125	-18.76274	-18.07687	-19.0490875	-14.0387925	-20.11859	-23.719735	-17.2477135	-17.472935	-18.6871195	-19.10336	-28.531925	-28.58875	-20.5927625	-21.84241	-21.019532	-15.959408	-15.89589255	-25.145235	-20.8806255	-17.24414	-11.299168	-20.09838	-21.0370785	-36.844665	-20.3281193	-24.986855	-23.76415	-25.91637	-26.98416	-30.82535	-25.275465	-13.518852	-13.112401
MMP25	3839.47895845	4391.6805665	4960.87492	14366.60297	2306.129415	8155.19489855	3105.040525	10924.060905	2192.351776	6190.9702555	3225.7807995	2965.05681	1158.6351675	2402.02827	791.69943	1769.357895	3087.2866675	7148.848565	1652.752785	355.43841	1310.623225	948.32244	1799.5797	7310.84036	850.56133	700.215345	1154.851175	2479.918345	329.51122	2020.75059	1427.217965	3083.817752	1757.973745	1367.6081855	4057.361745	3060.825255	10403.91615	3082.027058765	2297.461404	1897.450598	4840.749725	2021.921205	5627.21829	5916.4976635	3736.19189	3461.278765	4170.1722025	1734.463326	5296.3586774	3859.99466	8075.75388	2382.20798	1482.21557	4157.3155	3695.851079	2606.091305	961.822425	1707.690385	2631.675628	2283.618645	3058.259595	1100.01793	2634.222895	2641.762538	2288.277227	1337.126105	3093.415415	8867.1229485	843.41993	614.412055	2746.64516	3109.77667	1105.95891	7037.424555	3494.98501	1677.097275	648.129025	1222.34934	11111.565675	213.49481	2619.34695	1222.926945	2543.759335	1877.85921	2152.011585	2950.546284	1427.132982	1628.209665	951.32009	2332.766995	1557.13509	1771.741505	1093.136365	1928.08059	1954.15934	2150.348065	979.245895	2273.982055	1184.800545	3435.4828895	1691.43852	1505.52458	1613.46775	1367.79237	1982.8465295	859.777785	2260.195928	1021.102035	1476.19283	1359.630805	1625.258833	2350.832875	1420.36003	510.936765	1542.197825	2833.5419	1420.292095	600.65261	1253.51087	2604.04325	1322.146655	1489.121665	1398.19483	1395.36967	13486.94644	1643.55266	1243.523815	705.11906	1663.57628	7237.26134	2568.54129	1632.016825	1967.36174	4684.969839	1501.17934	1338.358865	724.81281	1323.00025	1024.436235	2040.6634	2994.17146	1537.70733	510.882925	2306.304784	1076.1761	4425.6207575	3014.5433685	1683.93774	3438.1719	3302.055025	933.708365	1956.09595	2732.537695	2332.666305	536.17429	2512.1633775	1107.1062
MMP8	693.7488	221.0744	439.0851	710.8264	-0.3019565	412.0197	267.1378	792.7888	-35.54601	1778.695	16.38193	314.4336	-31.10822	59.20064	7.961746	436.8448	-28.57321	28.95769	-2.516464	431.3679	-17.75452	316.197	-33.0334	74.39336	-33.50285	200.4693	-38.83766	-6.671493	53.87944	66.90804	-39.0876	93.1868	-31.50894	-34.03815	287.7947	76.93633	1043.411	32.07004	-7.98046	45.27395	40.71298	46.56836	10.39126	141.6052	479.9781	722.9216	-11.52155	305.0738	335.9361	26.30511	1665.838	58.77948	-23.28403	42.02729	50.17312	-29.22287	-33.4477	-28.51806	208.405	-23.36193	-38.70499	-36.5696	-19.90957	29.50168	136.3136	-2.056992	177.9513	-23.5616	-31.8846	-14.967	337.484	896.2788	-4.931727	386.9912	52.32666	197.4273	-42.05644	16.41906	31.30137	-1.627241	-17.50747	-11.10201	52.66914	-14.50669	242.1611	-11.35803	-38.38069	9.473393	264.1215	-44.26626	-50.26572	-27.95381	-32.36311	-42.73833	-32.13405	-29.03534	-21.83758	-33.30055	-32.33348	-43.5974	-40.95256	-42.77312	-46.17843	-39.65595	2089.583	66.61282	2.628876	-41.81792	10.79106	-34.61603	87.13519	108.1497	16.5998	-35.7356	792.7888	46.96548	-8.707794	-42.36755	-13.36307	-32.98816	-23.87135	443.3611	52.57721	-36.65134	324.4881	72.19737	12.46214	-52.85313	282.4224	525.9355	-21.28108	-42.00245	24.31772	72.95083	902.5331	-12.65844	-7.542738	-29.59362	9.379991	-19.12432	-19.44637	-21.31585	-35.76291	47.83722	-38.33949	89.13284	-16.79274	125.0119	-21.88036	-32.4096	-30.52351	285.3456	-16.42696	-15.156	169.4158	13.75867	-22.82043
MMP9	14947.97	4647.33	23505.94	12310.39	1771.183	22053.27	3517.123	27889.96	695.7635	25188.61	5397.912	11613.3	884.1094	4422.767	413.2265	4900.388	3500.359	6631.835	4039.122	907.7029	754.8108	1703.252	2540.599	6509.23	851.249	1177.513	532.1258	2070.843	918.4376	4300.318	626.8005	6471.396	893.9432	2712.875	13068.13	7276.025	30718.06	6623.732	9646.976	1577.464	2995.817	3431.442	7948.676	7341.329	3171.23	6860.844	5371.266	2540.599	8072.939	5459.81	35639.51	4007.101	220.0196	2398.261	1441.61	763.4219	357.57	447.2442	3937.406	903.0557	2320.385	244.7858	415.8362	3162.917	9781.711	2054.331	2688.107	3837.362	317.7945	427.7386	14567.08	14117.04	1091.181	7760.411	1302.113	3395.178	686.919	2045.753	13584.59	917.5781	1771.183	842.3883	4442.299	562.7471	5251.35	1347.129	2106.009	725.1721	4320.421	1796.223	313.6742	370.5301	262.3075	590.1437	776.1454	1248.282	256.9737	359.3339	300.1837	1053.291	222.1842	437.3918	491.9087	455.5264	21312.43	1731.191	2184.119	596.5311	1765.677	204.8681	2038.218	3288.305	864.5806	268.3371	3334.829	5244.552	1682.923	71.34409	605.7296	625.6578	1519.157	3334.829	2506.089	296.6348	15481.22	6111.128	379.3377	146.1328	5580.268	14567.08	1614.42	520.6883	4525.262	14837.56	4504.139	2206.377	435.7774	178.9673	613.0488	598.7971	3376.594	826.0087	482.0765	1538.17	415.6309	10249	991.0148	2661.857	1709.762	2684.902	267.1378	4998.801	2296.135	4264.391	2658.747	5053.431	684.9941
MNDA	17592.04	9891.346	10572.97	16826.99	11127.22	13407.66	9620.414	19829.55	8217.43	11321.68	7923.937	5289.444	3567.322	7831.415	5305.981	9016.348	10893.91	14368.49	5533.791	2863.995	6421.106	5213.63	6260.204	14368.49	3962.263	3741.191	4085.743	8161.092	1506.706	7122.522	6648.459	11107.57	5757.75	4863.891	9261.782	9676.301	11654.11	6776.685	6719.543	10368.78	14567.08	10743.42	16228.68	13923.77	11259.31	10317.07	10264.19	12817.06	11759.25	9796.224	16395.64	10524.64	6051.776	10282.48	15282.07	6260.204	4511.842	4960.523	10647.73	4643.375	12486.38	6977.914	7978.301	8150.365	9844.036	7079.611	8495.104	13798.53	3636.375	2264.179	8019.786	8768.636	6303.184	13990.33	8842.788	5295.396	4130.542	5019.085	20189.25	2700.976	13068.13	6324.534	12590.02	9473.367	6296.194	7087.797	5072.356	6246.826	4066.242	8250.482	4850.502	5105.944	5224.823	6918.276	6117.405	8671.814	7070.531	5167.239	4724.271	9303.106	4286.019	5916.142	5208.968	5438.125	11405.14	4511.842	8890.715	6170.586	4253.712	4900.388	6436.12	8671.814	10317.07	3735.905	7637.816	6098.819	3633.896	2363.469	6494.492	6532.628	4638.732	6344.19	5716.241	5150.53	16067.29	6330.954	5116.566	3569.963	7398.256	17126.85	10647.73	7209.466	5895.479	7070.531	7130.745	7936.051	4621.423	6532.628	9446.508	4541.05	10470.1	8030.399	2079.661	11917.58	4430.714	12073.34	5188.015	5171.911	6239.042	6149.792	3421.831	4500.527	7193.449	7561	2413.379	7437.254	4141.029
MOCS3	3.272195	-13.04451	-20.08527	5.397658	-23.93034	8.025748	-6.395384	3.132798	4.557886	-20.1265	17.23901	8.654578	12.44712	8.895132	-4.561999	0.5683593	-6.794324	7.005886	2.847875	6.836005	-13.52937	-16.48372	-0.6524871	7.248444	-7.161532	2.058729	9.155816	7.922698	21.96907	14.25304	7.483338	16.21743	3.914566	-4.756667	13.97492	43.97964	-7.589241	10.1308	24.69068	27.1268	3.10392	5.248325	-1.638756	11.45307	-17.14407	-27.75536	-5.432316	-0.9238142	-0.2188903	-26.87033	4.082007	-0.9961836	21.03261	-6.14361	10.28352	4.723065	-6.329886	-5.104237	-3.680774	3.858302	-0.2491163	3.481638	-10.95761	2.211449	7.120516	-0.3726386	11.12265	6.650078	-9.980697	5.724874	1.037163	-11.80121	-5.327636	18.79527	9.658122	-12.56824	-8.547095	22.56317	-14.86699	-3.011782	20.00096	16.75997	8.225595	5.068214	1.363719	-0.3076872	13.55919	-2.551853	13.26186	19.4014	4.212353	-0.1786192	6.047247	11.92765	-1.218045	-1.094384	9.387216	-1.03242	22.29446	8.426204	21.19887	10.29789	5.470911	1.041277	-9.079955	11.6434	5.644344	16.61723	9.744733	7.052048	14.26107	6.983033	13.35911	5.282382	-11.13398	4.404338	-8.826449	0.9186904	-37.8938	-0.7623517	-2.356214	-9.248669	1.283834	7.211166	9.783148	-19.48157	2.94637	-5.767491	14.64637	15.45396	-4.044938	-3.329666	-6.648502	-9.062499	-6.470516	-8.109642	18.18838	7.779483	9.21634	21.32487	-2.63799	-26.34321	2.859752	3.538212	14.60757	8.590474	11.74798	21.50431	-16.18984	-11.4849	29.48962	3.951481	-8.335681	-6.463046	7.985859	13.74052	10.19324
MPO	947.8751	1307.177	401.3457	259.7032	221.9188	325.2892	1442.143	193.1627	64.96614	885.6857	72.82532	364.5518	42.78205	171.4804	123.9374	3919.981	70.46941	131.3566	91.50607	160.1774	82.34214	1663.739	74.77605	521.7822	21.72764	1781.607	39.94747	111.6514	237.202	250.8044	241.833	881.8894	59.22629	55.36285	849.7794	93.20429	503.5505	406.4452	130.1806	122.4307	169.2624	609.8931	61.64952	173.4731	487.4125	267.9905	130.7756	200.1236	47.32056	586.4659	341.4808	259.5834	146.1991	220.3797	108.0452	176.2727	20.83606	22.73734	530.4944	77.44667	73.62426	58.27429	51.06461	122.7484	177.0377	653.2754	458.4566	173.2385	168.9927	190.2553	265.0858	952.9402	62.77229	131.9331	652.0233	679.649	70.08082	117.4088	179.2617	133.6872	55.9022	296.193	132.3704	72.10212	1912.893	99.56824	60.10025	69.90858	156.9851	30.08198	38.75564	52.70452	63.55448	52.72639	16.63485	36.8158	43.14181	86.51463	29.66373	10.08498	29.44182	83.71075	50.48473	59.12707	8345.147	85.10033	561.2379	47.73903	119.8918	46.07748	587.8054	311.574	145.0642	34.96568	1579.932	204.7616	598.3121	5.427367	2489.404	44.90432	103.4264	1509.589	514.4811	29.48962	132.9726	260.9586	301.187	98.70823	732.2726	71.06315	37.28297	64.42104	212.1371	81.53718	720.851	9.350698	121.0703	49.79587	211.7984	89.13284	194.093	56.1556	48.26001	88.86443	72.11465	200.1236	35.7756	892.8546	-0.9130397	31.95986	140.1611	293.6328	195.0181	74.71671	2083.51	59.933	121.5867
MPPED2	-40.3554	-18.51008	-21.79733	-25.61142	-32.02429	-19.90228	-19.79921	-12.10597	-11.97777	-22.23279	-40.13255	-27.5887	-3.815692	-19.20681	-6.566583	-21.27868	-15.8127	-5.886934	-11.9546	-8.70972	-17.25953	-23.78776	-13.23967	-30.76881	-20.30725	-15.99382	-22.71254	-15.54386	-21.34201	-28.50314	-8.203803	-17.07677	-17.18579	-16.42272	-7.041344	-15.88847	-20.56306	-22.22709	-19.47365	-23.99714	-13.0735	-26.27138	-22.93	-29.02761	6.801184	-29.59362	-24.7336	-32.82317	11.96866	-36.79647	-15.63283	-22.14206	-24.51593	-21.95045	-3.281892	-17.66361	-27.5318	-28.75883	-17.51877	-15.83271	-21.07623	-23.06121	-21.80263	-35.71674	-18.72191	-32.45199	-13.11136	-28.57717	-29.35842	-20.30976	-31.31878	-14.63805	-23.97138	-10.58553	-6.089017	-26.86315	-14.0014	-21.6056	-18.10295	-26.91635	-16.11142	-8.432036	-34.08251	-26.34321	-28.69621	-11.17493	-16.58356	-12.71924	-22.95916	-15.14984	-7.843295	-17.96432	-15.14984	-17.90977	-0.5566733	-21.88595	7.785897	-38.32513	-7.112805	-26.98341	-11.03609	-17.65664	-15.53365	-32.53598	-30.55299	-14.97292	-34.57574	-15.85473	-18.30501	-13.59075	-27.31215	-21.32414	-23.28403	-7.795063	-5.410265	-0.3802029	-22.24436	2.499463	-30.37264	-19.57571	-30.94094	-24.66326	-20.151	-26.43211	-23.29259	-22.62138	-10.58179	-19.41194	-31.63631	-39.62062	-17.2992	-25.549	-32.79667	-5.760329	-25.3098	-24.68539	-20.20137	-30.6873	-23.1444	-28.624	-37.3381	-21.19948	-21.10777	-13.87218	-19.27353	-21.39014	-10.41484	-29.05794	-31.37379	-19.88965	8.856455	-14.09287	-37.91873	-16.42696	-19.42917	-26.38729	-32.63521
MRPL3	562.29129	629.87591	369.309503	381.395705	719.541817	560.1963225	681.03785	456.6763	752.453544	478.786295	861.80795	629.02168	1590.15985	1599.837165	720.853785	785.41515825	687.4060005	623.0103875	766.25031	1503.92582	789.4125	837.94888775	720.633435	645.130825	875.9780235	850.76376	910.47532	442.235652	1791.910795	654.915929	695.9841625	587.387895	755.678507	960.5525	937.11666	1188.57642	364.857335	558.231019	1039.383146	899.67203	503.794335	609.933859	501.7017755	550.70775	675.3497775	549.1477575	874.2369238	646.900875	789.715765	379.512465	531.677515	707.338965	1158.560938	603.6443795	610.71632075	396.77655	712.210097	754.7201465	818.644923	801.2052285	770.468684	1328.86862	763.37502	669.39845	1395.262335	695.1865475	441.442935	274.630555	532.385825	1932.012392	400.034308	299.340765	1368.009205	884.05363	1270.014265	742.359485	275.574755	1157.015981	413.161525	1153.933207	660.984865	829.93783	573.75823	769.232497	740.9338515	979.66827	870.289035	730.084425	674.1170525	761.978758	583.80275	408.943998	912.861225	949.591121	992.043415	849.4356675	869.049045	1021.586235	889.55747	775.60863	643.64247	639.92043	618.634396	927.5387165	387.010265	1055.6046805	605.75605	714.8985585	785.265415	1103.352515	868.573315	684.951335	347.105085	822.135872	682.40767	724.69155	952.475965	939.82059	437.400097	782.339735	389.213725	701.143365	679.50836	845.640417	465.62374	715.03452	891.1978355	292.90423895	934.0024115	1013.718505	501.1181735	388.070567	397.906689	566.395025	738.9655135	844.8322075	890.400385	1208.79754	1250.0699885	636.37049	715.817435	553.597535	1026.4333845	753.73821	879.505475	844.6223135	731.73209	841.438528	601.32947	573.786245	1168.583915	1031.776015	748.9700255	780.96512	1261.978737	971.40908	572.1538867
MRPL4	26.14567	9.457496	6.39569033333333	-3.80128733333333	-8.26525	7.04962766666667	8.09449833333333	-9.65555	26.3442	-7.59855266666667	43.3585733333333	40.0249333333333	45.5366033333333	40.38118	21.2057966666667	4.59760833333333	32.4406746666667	40.3658626666667	46.9767733333333	29.6209872333333	8.64068706666667	-3.807774	11.996648	9.82607	2.33815	52.8323966666667	17.1664533333333	40.5379233333333	53.2653166666667	-11.6454839666667	27.4453533333333	13.2935758666667	24.831919	64.4320733333333	47.8977933333333	28.4889266666667	0.443303666666667	4.60157333333333	44.7755866666667	62.05486	11.7161473333333	2.31460433333333	-12.48074107	11.9064233333333	-5.61101	-16.7349366666667	14.5390093333333	24.342136	10.91873	-4.44477266666667	-4.83094666666667	-0.427261733333333	27.5158	21.6889666666667	18.87116	14.3633386666667	34.0939033333333	29.0323	4.52534566666667	24.43668	10.7433938	22.7911726666667	45.7137766666667	5.19205666666666	32.76683	0.652899799999999	-2.79119	38.834129	0.196603000000001	108.024736666667	61.40338	-13.0306293333333	61.47773	17.7906166666667	28.9089833333333	-5.30944333333333	18.76292	56.8160733333333	-1.91270433333333	13.4818943333333	54.5595633333333	22.5144466666667	34.4656933333333	22.5020716666667	11.1819	10.5485346666667	52.2709306666667	53.0811933333333	43.48776	30.3665266666667	16.3390666666667	18.1275236666667	52.2537533333333	41.4033833333333	20.5994733333333	33.2440333333333	48.0058666666667	17.765612	40.4900966666667	10.8678623333333	35.83791	40.6729633333333	31.4191066666667	35.1605506666667	-0.864106666666666	56.9448766666667	47.7943066666667	48.0172333333333	41.8049333333333	46.4353966666667	27.2278233333333	4.72797	21.0799533333333	63.9545730666667	20.50842	19.14791	15.7781156666667	19.4458893333333	-13.1699216666667	24.5388316666667	1.25298633333333	-3.58883666666667	51.7119866666667	16.111517	19.8326923333333	18.417166	29.5461166666667	46.6749766666667	24.3890446666667	37.2412733333333	16.9881476666667	38.941407	33.0367733333333	31.84057	12.0822413333333	7.80451366666667	46.3047233333333	58.8559266666667	21.48626	44.01776	5.55531176666667	-15.5199835	48.69864	41.2392906666667	30.904524	46.9450866666667	34.7981933333333	29.7181833333333	-5.82322266666667	16.90591	47.53071	35.33807	7.34275966666667	45.56568	44.9197833333333	27.2762	7.1122
MS4A1	152.68397	228.182470333333	104.166576666667	43.6191833333333	216.867050666667	32.5196973333333	132.717586666667	46.0012096333333	83.699921	80.13294	202.139966666667	214.283343333333	327.421516666667	1024.68571	429.673945	145.004511666667	150.839743	107.34394	544.722493333333	416.131186666667	542.629705333333	293.221248966667	572.0413886	239.86317	189.902336666667	225.283466666667	226.05749	139.735093333333	468.891205666667	101.63014	89.6280716666667	90.68783	235.777338333333	69.0157556666667	148.904392	241.299925333333	101.492013	111.564910666667	344.276886666667	59.6422633333333	80.4445975666667	109.587786666667	89.6080466666667	56.732055	74.010883	145.081068333333	146.274741	99.1219976666667	979.747336	111.761817	56.1230016666667	129.122436	380.21925	165.370559333333	145.058587	247.52966	220.438566666667	275.974363333333	134.978761926667	429.956303333333	192.258833666667	289.155808833333	195.781358666667	148.202922333333	189.572646666667	357.275848666667	272.676698	123.90493	515.873406666667	80.5000613333333	111.800743333333	86.3274933333333	109.382566	289.900733766667	299.582068	216.162006333333	134.348218333333	107.1242	180.123593333333	39.1495633333333	177.491956666667	206.019066666667	70.1768	108.721576666667	194.28175	360.737203333333	343.04739	137.865706666667	716.33604	196.498236	791.949972	305.338058333333	233.922173333333	165.778105033333	422.409141	108.12026	169.017704666667	117.116326666667	283.5798	247.413251666667	311.185166133333	174.081617666667	252.61834	235.525623666667	26.0585666666667	164.385737333333	134.389112666667	199.096614333333	336.607786666667	427.90926	150.715706666667	319.191918	224.326433666667	181.64654	53.5141156666667	735.17049	533.56791	480.367637666667	259.299214666667	445.189638333333	134.267756666667	201.338910966667	189.327793333333	266.387268666667	110.609943666667	214.214296666667	346.759148666667	163.203156	214.657210666667	216.804412	375.625786	371.590286666667	196.290845333333	199.849873333333	175.66517	260.83347	334.084708666667	178.243492333333	200.823223666667	170.314072666667	241.033985	66.1066866666667	119.820068	58.5230853333333	414.343065333333	153.13567	393.422943333333	183.80695	596.041645	750.860503	621.46007	377.455201	176.902733333333	189.495375766667	161.014134	368.5936	308.502574333333
MS4A2	80.15257	47.74492	76.96234	34.07777	70.3188	49.81508	29.83083	24.24848	82.42689	18.71053	75.7859	12.29499	28.34636	34.87075	10.37878	30.79229	54.40718	34.29697	2.000706	26.86412	83.83974	66.13679	25.56378	2.620954	99.62473	56.50927	52.32666	32.36901	17.14022	60.45966	150.4825	40.85854	37.9059	54.93837	20.12163	21.42011	26.3013	90.48002	33.74186	36.04622	28.58802	161.2221	31.68852	52.05817	82.21509	148.1072	45.75705	78.39572	26.35539	23.7433	13.95647	183.3777	31.99292	47.86229	90.94785	74.19981	18.30805	103.9901	21.08754	84.83269	86.04508	21.17677	96.87424	25.28893	35.85668	21.77423	37.25456	131.2086	175.381	13.46558	86.02918	59.2742	34.14957	27.58377	32.06128	63.72725	0.6027206	43.25027	32.72408	25.39309	25.27777	40.88478	79.06883	54.59933	61.93501	24.09926	19.3278	117.1607	44.17588	84.72935	59.78349	37.70783	140.0405	35.23373	115.0684	93.42967	119.4346	144.265	58.49309	76.20882	95.95177	60.92495	56.92796	82.62051	36.4373	20.0872	94.55403	39.91657	18.28318	39.41409	31.35245	62.26566	65.95469	50.19333	57.5344	47.7512	32.48231	20.85812	116.5836	47.81277	61.64096	60.00716	43.27844	104.0512	22.21709	31.96448	52.14371	120.4637	107.5992	36.15945	41.46557	21.69284	73.52853	47.35274	45.67909	42.57738	75.30112	104.5073	50.65075	216.2349	24.59511	62.88191	22.02896	172.5077	104.1139	25.38582	90.15876	12.01651	66.08692	32.81189	31.69767	42.29862	43.94012	45.48919	11.56993	13.27801	22.91701
MS4A3	335.433576666667	435.408136666667	226.963983333333	196.504492	249.192437333333	208.397973333333	692.040736666667	182.126212	52.5835643333333	343.489703333333	73.9190493333333	262.93455	46.747341	30.9507786666667	65.71216	1241.283895	16.490683	122.758163	22.6091046666667	284.98634	258.881283666667	1658.82140446667	43.9461753333333	201.366637333333	77.0985716666667	413.671710666667	53.43986	40.3288183333333	112.555923333333	416.360983333333	174.9119287	226.11849	93.37348	15.3295854333333	333.948363333333	38.6602633333333	197.448026666667	304.286845	55.26075	73.3617382333333	39.1926823333333	470.711133333333	69.8921716666667	152.819259333333	399.881496666667	515.146626666667	110.781440666667	192.453191333333	67.9005266666667	213.318486763333	249.496385333333	287.887887	87.6391	32.604687	83.3725483333333	83.5272696666667	42.5741296666667	85.2087046666667	233.705366666667	92.6358393333333	80.8747568333333	51.2299816333333	82.8324666666667	160.222449666667	177.949648333333	318.031972	293.608213333333	48.5650213333333	252.57397	43.8328530666667	58.17539	584.65632	62.2784533333333	31.9539406666667	383.797326666667	539.121084333333	38.570535	38.8320866666667	30.3719066666667	133.323147666667	21.0698783333333	107.578246666667	72.2515856666667	80.277555	482.15193	77.9922766666667	40.049881	342.73071	42.9009533333333	70.7198566666667	51.1458186666667	18.615555	134.775895666667	24.228134	80.133236	67.273765	81.0662033333333	109.311244333333	58.1146106666667	32.11745	88.3371026666667	76.7038936666667	56.25316	103.307923333333	2089.16962233333	15.4769453333333	175.872952	21.8515253333333	25.3505493333333	22.2351016666667	311.032216666667	174.045913666667	100.679156	77.9876726666667	936.736453333333	94.5863176666667	269.231983333333	16.6519166666667	1239.93216333333	64.0048506666667	142.894	993.513226666667	300.562941666667	112.199447333333	27.9879753333333	118.624060333333	128.410357666667	82.34	365.750183333333	42.9202409333333	21.6347333333333	19.9658523333333	72.0962666666667	112.009332666667	782.176558666667	37.1732233333333	111.192382	89.56202	176.990256666667	150.745363333333	75.8102616666667	150.575401666667	37.4482646666667	134.816947366667	135.013606666667	38.21706	99.479083	332.219208666667	84.8778266666667	12.1274333333333	63.677431	279.193392566667	145.209833333333	16.9152966666667	577.687009333333	23.3686845666667	185.972312666667
