GeneSymbol	GSM709413	GSM709414	GSM709415	GSM709416	GSM709417	GSM709418	GSM709419	GSM709420	GSM709421	GSM709422	GSM709423	GSM709424	GSM709425	GSM709426	GSM709427	GSM709428	GSM709429	GSM709430	GSM709431	GSM709432	GSM709433	GSM709434	GSM709435	GSM709436	GSM709437	GSM709438	GSM709439	GSM709440	GSM709441	GSM709442	GSM709443	GSM709444	GSM709445	GSM709446	GSM709447	GSM709448	GSM709449	GSM709450	GSM709451	GSM709452	GSM709453	GSM709454	GSM709455	GSM709456	GSM709457	GSM709458	GSM709459	GSM709460	GSM709461	GSM709462	GSM709463	GSM709464	GSM709465	GSM709466	GSM709467	GSM709468	GSM709469	GSM709470	GSM709471	GSM709472	GSM709473	GSM709474	GSM709475	GSM709476	GSM709477	GSM709478	GSM709479	GSM709480	GSM709481	GSM709482	GSM709483	GSM709484	GSM709485	GSM709486	GSM709487	GSM709488	GSM709489	GSM709490	GSM709491	GSM709492	GSM709493	GSM709494	GSM709495	GSM709496	GSM709497	GSM709498	GSM709499	GSM709500	GSM709501	GSM709502	GSM709503	GSM709504	GSM709505	GSM709506	GSM709507	GSM709508	GSM709509	GSM709510	GSM709511	GSM709512	GSM709513	GSM709514	GSM709515	GSM709516	GSM709517	GSM709518	GSM709519	GSM709520
TNFRSF11A	12.76773	11.753955	20.677315	12.10807	15.9734075	13.516652	11.231178	8.027414	8.241225	6.927743	14.7245665	8.263407	14.6138125	18.522955	19.631245	18.11389	1.8859055	2.1501845	1.870008	1.117012	15.456833	8.633522	12.49624	8.753499	9.764028	7.9310365	8.464482	6.8006075	5.952108	18.018043	10.8187745	16.814618	12.6584175	17.9419125	12.8424315	14.8127275	18.956475	13.1672805	34.542645	11.818455	17.3607475	26.174115	41.44464	16.8733965	13.151311	30.14074	15.95673	21.047447	12.6618185	6.628526	8.8907415	3.2397395	9.049763	11.6018885	14.5926465	14.1520355	12.6280995	27.48597	21.7229385	18.19775	7.051697	14.0946425	21.191735	8.896083	11.35732	7.1701585	9.679187	5.5372345	5.71816	11.678415	10.4199785	9.822436	7.6148505	7.879562	8.1535825	6.086116	8.2910425	13.6590145	22.441075	16.760245	11.0862815	10.198658	15.681089	7.989473	14.206305	24.723405	16.871535	7.6807135	3.108654	4.7901255	9.788093	12.251508	14.219005	8.925844	12.307433	9.2198415	12.3759905	10.576789	13.6039375	6.592171	3.3111765	6.669943	12.2949635	7.5398435	5.9492155	6.9133255	18.15458	10.23112
TNFRSF13B	35.40109	10.25194	13.77224	8.161948	17.93159	62.93223	5.521706	6.745689	7.51568	5.98254	16.59476	7.141096	5.604784	51.77189	10.87869	6.432687	2.839636	0.9955452	1.003756	1.009057	11.69622	35.11972	23.02319	38.33786	27.08987	49.36049	5.829632	52.74631	44.46423	35.70908	7.433167	54.31883	24.85913	105.2311	2.185975	42.91116	9.055629	7.817792	6.37741	10.50301	7.556131	7.642825	7.401903	7.784409	30.47503	8.09309	7.096878	31.83536	11.41452	50.694	23.47525	4.437573	25.61631	44.05267	15.8226	60.60581	5.004615	35.06857	9.102913	16.23599	9.184274	12.01504	19.43606	35.11464	32.21698	35.80632	12.35965	14.57396	7.538021	7.898912	21.27321	19.41971	21.90889	50.06324	10.50003	7.747538	8.952503	63.607	18.00697	60.7229	45.29931	42.01228	26.86271	23.25459	37.84044	38.11828	100.588	29.32274	22.75656	23.2201	27.10381	12.41944	13.05307	23.83803	7.450365	1.908267	79.3561	40.42665	12.82758	23.94754	83.77123	26.65862	49.01073	31.11275	77.03057	54.89059	73.35817	30.24163
TNFRSF17	996.9268	108.0145	143.8218	1000.632	731.2368	1174.852	627.5949	290.7726	248.614	533.047	331.1879	107.4876	82.77391	755.5278	796.1613	424.4311	22.44542	12.73537	24.90255	20.63265	80.86082	594.8541	973.1218	1050.626	130.0517	638.3897	114.1473	757.9673	527.5375	512.6225	145.4454	776.8837	280.0076	1183.995	214.4632	516.8596	529.923	660.6934	184.8671	568.7236	147.8548	189.9569	726.5792	555.8387	1057.41	173.3975	208.0504	713.1272	1157.223	1466.077	377.7445	242.2695	322.3868	1018.887	1293.534	386.4779	293.437	156.9382	514.3884	844.8027	443.7033	289.6304	1176.86	1175.797	264.2553	245.6152	150.0628	362.9884	225.1369	351.559	272.0453	172.9276	214.6866	639.3175	62.47736	73.45248	340.1018	2236	699.0458	927.5725	389.4505	506.2787	241.4262	217.5918	617.8993	335.7718	863.3092	763.9379	431.9317	349.3148	279.1936	538.6027	384.0408	60.25495	292.3836	152.3788	615.1965	731.749	123.8191	984.7644	601.2295	570.4598	371.5889	1456.971	1240.629	225.3107	801.8421	985.9387
TNFRSF21	96.264415	127.347165	85.7119335	64.5249285	52.2958655	56.35157	60.531779	33.508175	29.3690285	69.8833345	61.144237	25.8477855	63.247091	78.3407365	101.7922655	58.5307165	4.9352552	7.0211396	11.36112065	4.67061865	73.7153225	48.7332205	59.446239	46.5138865	68.6215645	54.747722	29.0492345	91.338767	76.5387625	105.8247785	76.759394	72.205697	96.13797	78.758161	101.692293	75.2550985	67.77226	108.69436	80.1079465	54.997686	49.2146975	91.725925	84.669606	67.275414	73.3515775	68.245175	53.6621055	85.24459	50.195863	63.495607	82.5577325	35.0129135	54.8515075	56.928956	80.9277605	97.350833	40.0948125	109.62274	120.327156	107.850525	72.9500235	95.487501	63.300632	51.6620015	53.157139	57.524032	38.340082	30.5385835	44.934187	58.241175	46.516035	49.8540105	51.4928905	62.9253235	38.6031745	41.5944865	54.3649015	61.649875	93.865771	73.2152155	79.449505	107.7354215	66.9484055	42.8463975	83.7662145	97.835914	84.421665	45.6474245	34.9246335	59.75985	50.4826255	53.938863	37.173372	44.4546305	60.4709435	55.201961	81.217311	59.439299	62.7930585	67.7006155	76.5556675	65.011235	85.0342885	41.424139	43.392407	74.087866	86.781562	59.1501465
TNFRSF25	12601.29	12532.06	5687.488	9019.553	6814.723	7226.327	7289.187	7489.285	949.0199	2725.805	8289.3	632.8486	5593.927	19227.23	7892.196	6558.52	1005.695	268.0701	997.9969	635.9331	3743.786	4177.239	8585.964	4804.446	7478.607	9674.423	1682.532	7950.439	8548.889	10708.77	6815.765	11713.88	8551.912	20425.75	3614.495	10334.19	10674.05	3099.827	6699.459	2451.316	3862.304	4147.704	2879.839	10049.63	10154.94	3577.894	2445.656	9492.218	3802.052	5007.443	7646.205	2041.004	13983.11	5282.071	5251.772	12385.2	3906.32	10110.09	7971.819	11800.92	9107.365	6793.777	2634.972	11440.83	9350.102	5580.246	7365.619	7285.774	5237.849	2541.086	8439.468	6091.504	1643.059	7538.686	3157.061	1488.844	7822.831	5054.317	11255.38	25674.39	7615.237	11710.99	10477.71	7237.502	10846.14	10051.39	16503.64	11513.59	5907.151	3862.076	1899.652	9309.006	8191.57	824.8143	4157.726	3713.922	8509.731	8060.291	8027.137	8206.024	16793.16	11055.22	7421.497	23731.44	7180.883	11109.64	18896.31	20081.08
TNFRSF4	138.2336	189.4177	104.533	193.962	83.94101	189.7553	95.77038	128.1416	68.35069	72.21369	141.0206	62.92471	135.2101	221.9913	131.3886	150.2263	14.08256	8.758769	12.98808	11.8372	130.1389	177.166	233.0657	115.0114	269.8133	328.4682	76.27563	155.6092	179.6363	186.5535	162.2891	194.4345	182.2538	237.9042	87.07687	171.5122	141.8347	72.70963	128.7047	52.91822	83.59758	77.89879	100.4891	106.2809	156.5181	92.76747	88.15206	128.756	140.2232	163.4328	179.4475	104.4377	136.7398	138.4005	134.99	137.6877	127.4835	195.0534	132.2097	246.3394	148.9202	127.5318	110.0267	190.1938	168.1225	129.6366	76.08893	165.377	67.78903	60.92364	105.0092	129.5426	108.5267	130.7014	61.75177	98.02621	143.6732	112.0467	146.7596	330.7492	101.8248	125.5192	181.4861	100.0068	130.5472	141.7938	189.9522	145.4265	128.6389	94.21792	57.53395	124.4319	120.2534	79.28064	82.92623	102.0164	121.5802	111.5744	163.7547	131.765	192.8271	140.8904	143.0517	152.0551	98.87118	173.9251	201.9875	296.4283
TNFSF14	1578.798	1951.71	2510.844	1943.992	4459.468	2517.097	2470.364	2300.998	1225.821	3165.297	3107.221	3172.389	2101.262	4361.373	2685.257	2797.742	269.9798	174.6161	727.7936	164.9322	1676.275	3685.912	1726.627	1685.063	2806.044	1948.684	1239.135	2635.412	4197.042	3347.641	2633.21	6449.915	2844.82	2698.475	1566.001	2542.986	3383.456	2121.5	2523.888	1252	2447.748	1538.138	3671.273	5833.955	1714.8	3680.046	1423.045	2676.655	1993.365	3539.442	3155.675	2042.707	3510.572	3241.794	1433.082	2074.112	2615.309	5616.718	4730.428	3534.181	4540.468	2976.181	3017.155	2813.872	3069.434	5635.029	2838.142	2485.857	1209.775	4482.439	2943.519	3589.812	2741.988	2545.399	2949.696	1649.656	3163.949	4346.008	3045.947	4353.44	3113.533	2252.629	4345.682	3639.661	2814.991	4015.563	4864.956	2466.847	3701.216	2719.409	3171.765	3911.22	9113.6	8001.695	3390.382	1052.397	3181.237	1710.864	2048.453	2199.77	2553.655	3005.258	3007.783	1367.494	4025.397	3321.975	3100.002	2996.925
TNIP3	10.24342	9.656229	13.42838	7.734782	4.250998	19.60164	5.161674	6.318356	6.860684	9.254714	3.843425	6.445302	5.469824	24.32835	14.41151	14.10137	0.8586797	0.8891158	1.263722	0.9041559	1.926856	2.106277	15.61561	5.658818	12.03494	47.74907	2.041813	2.487597	6.940453	1.824659	1.882963	9.20707	9.674979	22.86137	10.69341	9.017985	8.211784	6.868644	5.701078	9.505752	6.814152	12.7121	6.57402	22.42658	15.94165	9.179912	8.53876	15.08256	12.75898	33.61746	28.89829	2.032032	7.512955	9.936653	18.05729	11.22367	3.898503	22.92516	11.27175	8.104555	9.722717	11.29761	1.964692	23.65933	18.29452	15.86936	7.142233	8.027002	7.045223	6.506256	8.328125	5.551505	9.242936	3.507974	2.013434	1.722392	11.26261	14.89372	27.23069	21.33448	11.95656	14.48783	39.6382	40.29474	17.05923	44.02637	36.28238	11.34075	10.48844	3.744937	6.705662	9.285535	14.92955	23.91671	8.337635	1.719572	9.64479	5.541846	4.518921	0.03088005	6.909532	1.972269	3.530116	17.28089	39.5734	10.53889	22.58121	18.33312
TNNI2	316.3478	231.3865	591.9974	363.6615	1419.249	286.4395	519.3714	385.8816	213.5548	473.555	487.2973	682.7744	316.6701	730.4985	534.4657	479.3182	31.86545	16.09334	173.2989	17.91003	237.6363	599.9559	388.5394	318.3724	762.8663	624.7993	158.224	816.817	472.5165	390.6982	430.0746	775.0038	470.8766	527.444	345.4074	728.8017	753.9255	451.6257	248.1585	242.7436	326.4095	149.2938	1271.262	675.349	251.8554	447.5761	125.3704	515.5538	386.3718	603.8823	596.3016	524.3942	872.7588	360.6776	287.562	319.0694	274.6762	749.3757	802.0248	867.6032	933.4681	508.9562	519.8344	260.186	505.9797	1108.272	435.388	287.9317	384.3885	845.3355	414.1728	744.5633	451.8161	493.2352	753.7101	288.5324	447.8258	746.2287	294.9529	555.2103	578.3393	572.9804	552.4484	310.6447	522.8949	564.9812	870.8954	458.8427	469.3672	478.8673	411.7406	1203.24	1931.378	1200.432	678.4535	210.7335	563.3745	266.2011	294.1323	585.8461	503.6191	459.2058	358.5521	370.0919	510.4262	690.2996	840.4182	452.673
TOMM22	1940.268	1807.503	2029.936	1581.769	1593.516	1406.206	1545.342	933.6614	1423.368	1603.998	1051.483	772.6273	829.338	2224.273	1946.885	1114.733	159.646	113.1778	194.3364	106.221	1676.476	1013.699	1573.391	1241.222	1636.728	2073.228	951.3741	1598.629	1807.111	2222.758	1567.74	1603.561	1770.138	2844.152	1674.146	1603.547	1367.115	1488.068	1356.885	1068.262	951.4977	1336.034	1443.925	1371.857	1556.473	1521.808	1428.119	2307.319	1376.059	1375.745	1425.717	1200.071	1672.578	1816.339	2084.798	1887.9	1705.593	2584.416	2403.192	2089.641	2153.391	1633.286	1958.71	1393.684	1392.479	1051.519	990.5942	1209.303	1041.363	1184.828	1561.058	1164.305	1233.926	1596.123	1095.102	648.1252	1355.574	1995.278	2130.003	2538.323	1523.33	1564.131	1734.208	1015.975	2110.602	1843.601	1942.618	1311.565	1473.072	1361.547	1694.415	1780.541	1092.922	1132.666	1555.92	756.1672	1944.821	1514.107	1555.309	1493.398	1345.323	1351.407	1449.072	1696.854	1986.504	1194.098	1981.936	1535.08
TOMM34	11.300467	19.143256	26.094635	29.602165	28.10236	34.499845	18.895285	8.7648905	9.359205	16.315906	25.220245	12.5580975	12.694475	52.036015	24.256525	10.7112165	3.791653	1.221607	5.067429	1.81161405	16.501605	24.48488	32.01051	25.85935	44.13014	64.621725	10.84885	23.29143	36.28109	56.95743	26.232965	44.08476	46.69108	45.04584	18.26872	40.21758	22.394735	18.096695	36.873595	10.0914175	7.173877	17.86285	19.24468	44.875305	27.717615	34.44991	9.786185	57.717455	24.7106	34.33276	34.146795	14.84557	48.0761	34.086295	31.638445	26.343515	16.085535	51.33375	52.249705	62.37525	38.298985	37.73662	32.77771	26.60306	38.12242	44.84551	18.755295	18.639065	17.61717	26.693735	28.47482	25.60241	21.783245	33.360675	27.455015	10.51371	26.445565	29.97364	32.916435	45.816715	42.251905	54.1661	43.217775	24.21076	57.57775	48.87475	54.550585	22.16541	34.89998	25.79697	22.099605	28.205665	46.920005	32.153345	27.126495	18.31437	39.67182	29.052255	19.834935	24.74612	43.27844	32.566305	36.791095	19.101295	41.025265	42.07868	48.91976	34.280735
TPSAB1	250.7387	36.94259	7.495007	8.007384	4.493812	4.082089	5.166487	6.516418	7.313037	8.748197	4.045842	7.25393	5.558997	6.084216	5.372119	6.2923	0.9369614	0.9334257	1.470047	0.9629043	8.854298	8.927222	1.544324	2.662072	44.34001	4.812286	1.951073	4.19245	7.890293	15.87967	4.204492	11.35788	13.4776	33.6633	12.75105	22.63311	20.52924	7.125308	6.041308	10.23168	7.203496	6.859886	7.147956	7.59176	34.45239	7.360854	6.707186	7.546517	4.834843	5.102335	12.46541	5.659703	10.06301	7.678169	10.95712	9.428387	11.97509	16.34255	22.25664	7.937544	12.0135	8.144297	5.20062	15.6851	4.817815	9.222211	5.987917	2.399381	2.653283	6.287673	6.434919	2.544163	2.147797	3.789764	2.062294	25.68571	20.29778	3.467845	4.30575	13.08523	4.608482	9.013614	7.424816	4.296853	3.069581	4.697735	18.29323	3.963002	3.181241	26.11573	3.51489	15.1382	4.661548	7.6609	16.64214	4.347661	14.04364	13.89074	2.058225	7.075091	17.26414	8.30858	7.483767	3.50345	11.74166	6.048451	17.78314	13.49313
TRAF3IP2	46.957285	32.231885	19.220999	28.2444655	35.4226805	29.917772	18.03929	19.3300215	7.2221415	12.50573	27.0801345	9.362715	19.6361365	79.728852	42.811726	25.23722	4.29736015	1.02494825	6.0622726	2.0159016	17.9244875	19.424647	32.721962	31.4199695	42.738045	52.533763	17.663436	44.517908	37.21309	52.412695	31.514976	54.946546	53.7100415	76.358701	15.060708	40.727724	30.19738	12.162392	34.488495	9.9218345	23.35128	16.9287005	32.39227	49.587395	40.521835	23.219195	10.7000145	64.747835	20.4899775	43.6992155	47.073528	16.379916	66.8515405	25.3060525	24.2499855	38.381924	22.4601545	47.7142915	41.7771845	61.41413	40.476236	32.668685	19.749526	47.319634	27.3694955	22.4390985	31.1330015	23.3984985	11.9941135	22.8605685	25.53685	28.8832595	15.014024	38.141932	21.6996225	11.8161305	34.783291	30.7201985	46.555121	76.659216	34.918104	42.7012	38.567412	36.637694	47.2073705	40.3643625	47.329549	27.229463	32.8541685	27.769338	9.9054305	24.9020395	57.4993335	27.016118	35.922571	13.611814	32.627664	29.98408365	24.510407	15.5767355	56.1997985	32.483956	42.379525	17.7134715	20.9077845	36.451038	77.763867	52.429776
TRAF4	306.3913	177.0147	95.93969	105.0578	137.8924	244.6225	97.00268	92.63813	10.0171	85.19702	136.726	29.40435	83.13087	330.2922	234.5599	116.5056	24.51011	7.426581	25.55814	11.65172	83.82329	108.2006	200.1452	133.6654	218.2887	157.7932	70.10719	304.915	217.3277	162.826	204.5235	186.4142	282.5053	409.6775	117.7533	248.1918	221.0429	51.20471	115.4552	17.05404	86.90135	57.54593	95.67847	290.0087	146.1745	38.75765	40.54183	200.9753	108.2795	219.5021	159.605	68.64609	205.7512	175.7537	141.2163	231.8591	87.69422	210.2279	133.4744	313.7155	137.3695	166.4311	81.3801	222.8746	159.4222	129.7105	94.6318	198.8847	86.75338	116.9556	124.2772	179.9874	82.02589	165.3641	77.43282	55.72764	223.3576	167.8402	234.9331	466.29	221.764	243.2606	170.672	184.8167	228.4523	210.3721	307.5599	136.704	160.2298	83.52764	63.82565	135.7534	189.5889	78.54678	82.50736	53.02029	133.4181	104.4285	81.1866	104.4984	281.2594	142.2247	156.994	75.92065	151.4579	149.2482	349.2772	250.3622
TRAK1	376.32815	471.0872	459.5478	366.6009	270.471325	326.52965	341.3396	219.452	470.65735	276.91385	212.9986	171.77475	254.90235	510.2956	370.0961	270.07225	41.064455	44.06136	49.758855	32.64286	673.77145	233.09335	302.17565	359.33675	330.7419	259.5419	440.5589	348.8247	521.1877	645.35695	317.62535	386.8681	444.5109	467.65415	493.75145	629.4675	307.9311	393.32845	328.12355	440.2985	317.769	519.14765	366.1065	328.99185	466.26475	472.8816	529.7736	467.7619	329.7269	297.18695	319.7412	363.8765	368.83305	314.18005	501.28525	496.3625	506.92345	711.05565	814.8222	445.2306	397.6741	556.24605	348.9195	354.63265	365.8116	224.0482	247.62435	217.1782	293.3039	365.32225	278.15555	223.72745	276.43005	324.5294	211.6707	383.2447	551.18485	374.61595	541.3162	591.8238	377.6842	452.3071	416.38405	267.33735	419.0499	434.5718	406.12345	325.71465	268.50545	390.29105	391.494	301.66975	286.05365	289.0821	406.8425	437.99845	390.7432	433.7318	471.45585	357.49245	287.4196	313.83985	441.19135	223.6576	159.2828	194.9934	397.0122	290.1802
TRAT1	647.142	244.6289	112.7047	222.4599	799.5367	265.9409	206.8705	365.3835	26.32443	229.3849	142.1009	12.96941	144.9127	904.4169	855.5511	442.7192	28.07839	7.187154	20.32449	14.04139	21.60611	84.87072	409.2009	161.6136	108.1545	145.6514	54.19313	180.6347	217.5296	202.3608	341.4586	349.9194	220.9064	1154.66	338.4154	306.6128	706.8936	121.8287	219.2563	118.1282	174.1339	334.0592	230.065	295.7584	225.9349	109.7813	108.9402	501.0402	386.6859	457.8376	192.4942	56.47312	286.4667	296.8715	131.7896	295.1245	241.3203	371.553	307.6175	241.8755	273.8321	176.0935	290.1003	582.672	226.1878	145.7439	210.8947	419.3382	210.6062	145.1396	434.6034	196.4181	103.4902	230.4184	67.20492	37.7817	295.6932	301.0937	835.5206	929.7204	199.6072	313.1462	311.7749	375.5645	517.3676	413.1292	534.5076	837.8246	289.1707	144.5078	97.18512	411.3648	395.0484	123.2328	241.0008	186.9337	165.3982	180.269	228.3345	240.6019	237.3634	285.1111	118.6477	288.921	287.9087	170.2874	326.1206	1172.938
TREM1	1462.676	1433.713	1988.642	2931.49	3284.459	761.9063	1711.251	1808.285	1157.361	2387.226	1840.002	1631.051	1920.895	2270.418	3637.542	2247.603	93.5971	323.7889	628.7946	133.8584	1383.153	9856.082	1580.988	2039.312	3812.97	1762.614	742.155	3265.135	2286.28	2595.286	1951.993	11582.27	2230.45	1775.595	2596.488	3874.925	2310.302	1117.142	1750.715	1292.341	2744.94	569.9574	8807.628	3052.742	1422.889	3730.983	1671.581	1958.292	1649.35	2678.879	2415.463	2172.446	2519.833	502.4496	1520.101	2675.355	3660.217	3717.471	6410.307	3995.107	1335.131	2753.817	2312.943	2211.323	1095.281	3419.827	3021.126	1166.764	2589.251	2931.851	3361.639	3528.145	2310.339	2525.664	1637.491	977.8696	993.0913	3065.717	1899.839	3238.077	2549.427	1369.545	4408.745	2689.194	3016.309	2274.863	6642.981	2456.328	3584.032	3207.06	2130.564	4022.162	3923.264	2892.793	1941.477	658.4791	2201.293	1239.222	1320.895	1343.862	1000.155	2305.595	2151.094	1965.832	1598.245	2637.712	3388.709	3387.823
TREM2	11.514955	10.689808	8.565255	8.7685565	15.60792	4.6338655	5.84108	7.1010825	7.24937	5.879715	5.527446	7.0114925	6.1566265	6.7769645	6.101295	6.902874	0.9488302	0.97480715	0.9660102	0.96355955	5.2918645	7.62137	5.1542495	4.5128475	11.51776	9.3878995	5.2169495	5.546372	4.6974565	5.6287085	5.496311	8.043166	8.1575195	7.857009	5.9992315	4.634493	8.935647	7.317645	6.158306	10.094595	7.30088	7.249143	7.1101	10.738147	7.1179845	8.3629215	7.7601415	8.4888985	3.0813755	3.5332765	5.140056	5.308469	16.865255	3.6464565	4.0749795	3.378368	5.1522	8.9013125	8.163785	6.7522635	7.515835	3.903558	5.764653	5.789333	3.6644095	3.15379	4.516475	2.6680365	2.7409645	4.0336815	2.370578	2.929952	2.506772	4.8257815	2.0773605	2.9959755	5.366493	5.487938	5.241695	11.335087	5.7290735	4.8036795	5.1837505	4.5321285	7.972603	4.099244	4.836753	2.7809905	4.541429	3.008092	3.713041	3.0844405	21.40347	14.170165	9.0500945	3.0078395	3.046844	4.0960535	3.730465	2.954793	5.5622255	4.244219	2.5299285	1.9293165	4.949394	8.500732	10.3920715	2.6617185
TREML2	1657.64825	1254.387	1587.0468	2578.48595	5587.056	877.3823	1322.7747	1617.67305	999.2309	2596.18695	2569.12735	4105.372	1240.5742	3693.8805	3440.1625	2090.5073	129.64419	167.182585	705.08365	157.17654	854.9391	4617.195	1202.93	1093.42595	2394.3636	1705.4713	941.6774	1931.6684	2889.20735	3189.601	1690.33325	6534.235	2956.5878	2134.0322	2445.0263	3222.8328	2023.222	1181.32515	1276.78445	1530.84825	1814.8821	1590.68575	8278.796	4484.5705	1498.9828	7615.633	1366.59585	2153.50165	2175.6999	3123.3945	2075.72	3324.95845	3612.288	2196.7068	1355.07665	2103.59415	3419.3695	4089.1535	6510.953	3643.8845	5878.5925	2912.42095	3993.2525	2267.8289	1712.45185	3540.864	3210.0812	1734.6855	2046.95315	3803.4585	2712.9349	2292.22995	2609.9888	2095.71755	3194.189	1419.55345	1978.9096	3699.7435	2076.07845	3769.738	2289.93625	1721.0055	4067.233	3007.254	2582.0381	2666.1305	5668.7795	1758.61095	3419.118	3112.2158	2942.98645	5172.4295	7118.5195	11515.258	6090.553	2148.7634	2689.3945	2284.11275	2222.66215	1990.5173	2011.06735	2459.52145	2414.82205	1970.7091	2207.83905	2361.4803	2864.56175	2013.8753
TREX1	770.1798	941.5322	1617.705	988.6349	1512.316	1269.091	908.7896	984.7988	381.4506	1092.462	1602.454	740.7223	978.8335	1769.075	1286.492	817.9985	105.6966	174.3687	235.6408	95.95291	954.3993	1287.393	922.4482	939.6745	2043.218	1888.202	317.4757	1518.615	1860.193	1326.462	1010.624	5325.732	4531.836	1738.833	829.276	1330.169	990.5478	699.6129	931.0774	271.4945	629.8918	455.6194	1066.297	1512.512	833.4345	1445.051	998.4973	1173.557	746.5188	2082.709	1148.217	1107.467	1643.664	683.971	1234.427	895.3697	811.2348	2100.666	2262.899	3839.014	1484.359	1418.086	808.5203	718.9244	1584.065	4334.006	1131.732	1236.598	797.1196	699.1434	1619.959	1682.742	1483.642	1088.347	1462.588	429.8957	1005.16	1092.899	1323.466	1950.825	1451.55	1728.27	1121.088	760.0953	2353.392	1567.223	2132.045	994.7347	1120.23	1176.863	706.1172	1153.961	7299.249	3943.689	887.7417	1399.693	2282.156	1236.138	645.9406	1285.738	2435.787	1408.024	1285.584	917.7417	2230.034	1729.581	2342.494	1208.753
TRIB1	779.66538	618.011425	931.014	1100.563765	4041.584515	1088.87926	1841.553005	1159.669655	440.57958	1196.61432	2176.599235	1812.38131	617.29033	2102.865185	2575.92821	1501.401445	112.654203	69.6632815	293.020747	65.3494985	229.4158355	1111.051635	887.923615	726.23903	801.44651	1286.37944	725.742696	1220.865625	1101.874255	1084.70397	1000.85064	2853.2688	1360.022225	829.7655	874.33434	1303.36133	1227.43297	910.140905	682.76866	469.40352	962.37339	716.980325	6994.3758	2193.135155	717.79197	2417.004245	505.4133865	1562.691755	2119.892175	1577.211905	1020.46695	1017.23331	1441.528105	2175.478425	860.09929	1104.82867	927.3202	2463.32729	2524.91185	2544.1579	2566.017975	1380.063945	1943.654455	1247.11366	1246.33875	1365.200185	1639.092345	1158.79612	756.24579	4028.2823	1452.40557	1665.343445	1179.26102	1315.63848	1712.794415	549.98418	1105.364755	2461.02635	1184.263225	1761.200825	877.55093	981.190435	1696.370525	1069.397395	1368.62793	1370.11016	2434.953355	825.88886	1612.22764	1327.834385	1768.129325	2263.155095	4457.19	6300.36715	2770.064695	1032.54237	955.34341	1051.318205	878.59029	1872.60929	1228.765435	1418.67809	1243.563425	941.24345	2073.64822	1184.211195	1562.192675	1223.680555
